timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9894,-0.98,-0.01,-0.15,1.22,0.37,1.22
9903,-0.98,-0.00,-0.15,0.00,0.24,1.10
9911,-0.99,-0.01,-0.14,0.00,0.37,1.10
9920,-0.99,-0.02,-0.14,0.24,0.43,1.40
9929,-0.99,-0.02,-0.13,0.12,0.55,1.53
9937,-0.99,-0.01,-0.13,0.85,0.18,1.89
9946,-1.00,-0.01,-0.12,1.40,0.24,2.08
9954,-0.99,-0.02,-0.13,0.49,0.06,2.08
9963,-0.99,-0.03,-0.13,-1.53,0.06,2.01
9972,-0.99,-0.05,-0.13,-2.08,-0.37,1.71
9981,-0.98,-0.04,-0.12,-1.04,-0.92,1.77
9990,-0.98,-0.03,-0.13,-0.12,-1.16,2.01
9998,-0.98,-0.02,-0.14,0.06,-1.22,2.08
10007,-0.99,-0.01,-0.14,-0.55,-1.16,1.89
10015,-0.99,-0.02,-0.15,-0.98,-1.04,1.95
10024,-0.99,-0.04,-0.16,-1.77,-1.04,1.89
10033,-0.99,-0.04,-0.15,-2.38,-0.98,1.65
10042,-0.98,-0.05,-0.15,-2.08,-1.10,1.71
10051,-0.98,-0.04,-0.15,-1.04,-1.04,1.65
10059,-0.98,-0.03,-0.15,-0.61,-0.98,1.71
10068,-0.98,-0.02,-0.14,-0.31,-0.92,1.89
10076,-0.98,-0.02,-0.14,-0.31,-0.85,1.95
10085,-0.98,-0.02,-0.14,-0.79,-0.67,2.01
10094,-0.99,-0.02,-0.15,-1.95,-0.73,1.95
10103,-1.00,-0.02,-0.15,-2.99,-0.73,1.77
10112,-0.99,-0.04,-0.15,-3.91,-0.61,1.53
10120,-0.99,-0.05,-0.14,-4.03,-0.85,1.53
10129,-0.98,-0.06,-0.14,-3.72,-0.85,1.40
10138,-0.98,-0.07,-0.14,-2.81,-0.92,1.46
10146,-0.98,-0.06,-0.14,-1.53,-1.04,1.53
10155,-0.98,-0.04,-0.14,-0.55,-1.22,1.65
